,beta0,beta1,beta2,beta3,tau1,tau2
2023-11-14,0.40526036523560954,-0.7445933333849275,-1.7511574416101983,1.8585070745279986,3.347938414565575,9.766890883969547
2023-11-15,0.33600931574008613,-0.6650371034200417,-1.9816356170842704,2.2524014773013388,3.695398651237321,9.221627527709172
2023-11-16,0.33319264967690687,-0.6744347274385399,-1.880626394627356,2.035685122466085,3.2702116437749336,9.630592382098996
2023-11-17,0.3635773268984569,-0.7995513881213748,-9.07505831958489,9.999999999999998,5.910846777623538,6.918056328987838
2023-11-20,0.37949763555626753,-0.7345959916554399,-3.1371326091954703,3.4908429747018683,4.295400217669149,7.301792980290081
2023-11-21,0.2080457815077004,-0.5408893070647178,-1.6632807949413886,2.177311513143077,2.9810129285775258,11.110672265450924
2023-11-22,0.4386872623886175,-0.774033972515266,-8.251714305460084,8.618575558003661,5.211139114162631,6.426893145462862
2023-11-23,0.43323377665115753,-0.748928252876496,-9.59066637189781,9.999999999998547,5.395924037809053,6.453033948533097
2023-11-24,0.3808136224628384,-0.8179768332688029,-8.977465259054913,9.999999999999947,6.140224946131336,7.232951543626746
2023-11-27,0.4319876483582174,-0.8073010963544378,-9.387090670016368,9.999999999999998,5.5602940674419505,6.563698447109978
2023-11-28,0.3666459785368328,-0.7415639973296269,-9.095661728388421,9.999999999558314,5.993046713314661,7.101935149529843
2023-11-29,0.39151912830095953,-0.7517459654951842,-9.2651030482793,9.999999998551244,5.692823948308724,6.778676580712655
2023-11-30,0.1579039549253096,-0.47699751046495575,-2.0815466300113195,3.1246903767668597,4.205614747247889,10.181707866093811
2023-12-01,0.41627046505582094,-0.8023983836830473,-9.084816098675399,9.999999999999972,6.081490795594659,7.122473604690057
2023-12-04,0.42020648200185434,-0.7057505350934704,-2.3331304016597723,2.584534998857824,4.050534502596655,8.788018409295331
2023-12-05,0.4487550287881798,-0.7595202262649936,-9.472097322330251,9.99959741678996,5.621844252183458,6.717176595282164
2023-12-06,0.47513114175697896,-0.7253809845024203,-2.3910341955361427,2.497079203750772,3.929120721153791,8.661677913339553
2023-12-07,0.4566762967647741,-0.6800572468597715,-1.9584550472847257,2.052277591788288,3.576669053390108,9.889109879169137
2023-12-08,0.48163060446329276,-0.7755934523305592,-9.5875461935193,9.999999998648775,5.659053025235366,6.622631864667011
2023-12-11,0.5676226111640605,-0.7333637620170771,-2.7534642865241765,2.486669997846569,3.920999994441015,7.597054446814884
2023-12-12,0.5510737491239981,-0.7313794166756218,-9.93455715218217,9.999786021396774,5.438514428339052,6.329994403254035
2023-12-13,0.5281151555087339,-0.7389194818075356,-4.922784863396916,5.060838646676175,4.87308826898934,6.688323132202025
2023-12-14,0.38085127786819384,-0.5697987972996941,-1.6799159196559919,1.8977655476545614,3.3003212301349167,10.737057149206493
2023-12-15,0.45537997385541307,-0.8072142838690035,-9.107716433634623,9.999999999999998,6.243067349016501,7.189436942476053
2023-12-18,0.5499143063704088,-0.7374382214102935,-9.812654679771914,9.99999999996022,5.209519812148351,6.0527413805229395
2023-12-19,0.47855591057301006,-0.6818156276132492,-2.2381195009314747,2.3920811431629048,3.9392241567816386,8.355786311513153
2023-12-20,0.45992059751254644,-0.7318067943876806,-9.215548961535468,9.999999999999968,5.870599998534291,6.8776141095894685
2023-12-21,0.48081743928527354,-0.7779763085921876,-9.431827489314175,9.999999999990044,5.487040595754572,6.403775700676035
2023-12-22,0.16743808134006608,-0.6687353053716961,-7.589750787443421,9.99999995210622,9.174389392259478,10.237569965449214
2023-12-27,0.47080717332441124,-0.8038613822645361,-9.120154158801597,9.999939799083752,5.866770625754721,6.856765847297385
2023-12-28,0.4592807617479067,-0.7886556958890425,-9.129712669911946,9.999999999999998,5.950569918113136,6.980331935659984
2023-12-29,0.1557683209957774,-0.7146833902036969,-7.2504491628113525,9.999999641310131,10.671766660939312,11.476069963636807
2024-01-02,0.48847832897044763,-0.8155175504740628,-9.167641664570024,9.999999999999998,5.937285705162595,6.8431707503796195
2024-01-03,0.4412655914282399,-0.7199628221167091,-8.69934779395242,9.999999999520478,6.915769308442725,7.958237207261847
2024-01-04,0.427829645612588,-0.6898464289933958,-9.183318233886537,9.999999999988034,6.195806936491144,7.224429632768637
2024-01-05,0.15540586322652553,-0.5760708290009344,-7.987875547680119,9.999999059461933,8.951312067717385,10.144740450488754
2024-01-08,0.24514370893948847,-0.5791519269687581,-8.327579300136659,9.999999999998046,7.785920412343997,8.99471230051847
2024-01-09,0.2658180666126734,-0.6063333863398963,-8.366368969952518,9.999999937335753,7.7099411099478425,8.86530397695545
2024-01-10,0.21255861041256302,-0.574772512464194,-8.116365993835535,9.99999999999617,8.46787430934576,9.630548226553424
2024-01-11,0.21421771193801983,-0.5049431915477697,-8.262291585112033,9.999999665527094,8.056238809877147,9.308393006539877
2024-01-12,-0.5298860045918247,-0.3839068795860704,1.1669561172193483,4.196994085498087,0.5000000000000001,18.24740460877708
2024-01-15,0.08962084705683368,-0.381575653301005,-7.729553848730794,9.999999999851312,9.444670558085702,10.854186877029875
2024-01-16,0.14515540565718432,-0.448325571326041,-7.94362688093013,9.999999966409622,9.053936848104522,10.40711031420919
2024-01-17,0.21622292399228354,-0.4639253661007667,-8.432787928185324,9.999967759215194,7.574572459719489,8.976385187256499
2024-01-18,0.11786256927072851,-0.40841069723128354,-8.004844727506567,9.999999999999755,8.25874844719194,9.713174610665535
2024-01-19,-0.7018728303999404,-0.6426835972272071,1.9914719259405975,4.635089765188177,0.5000000000000292,17.69044407878171
2024-01-22,-0.32800175335431514,-0.03807284499852499,-6.816062491547771,9.999955328376597,11.15795030216464,12.987477122240977
2024-01-23,-0.6832685210867153,-0.0833479852619069,1.2528629438712304,4.548902534503825,0.6536653343123906,17.82121634294991
2024-01-24,-0.6121599649380459,-0.24994595760938335,1.2938234716673067,4.347908176382598,0.5399258994656608,17.800126929186856
2024-01-25,-0.6156032811623384,-0.3668462248735883,1.4972757288126604,4.247043699298028,0.5000000000063923,17.876128705160806
2024-01-26,-0.0653412092091566,-0.2114834507612828,-7.570019557218172,9.999999999999696,8.974774910438402,10.706223688654166
2024-01-29,0.1105529200567453,-0.3716867557448192,-8.05337426341762,9.999999999996241,8.191433503614704,9.615702907030858
2024-01-30,0.22712172406504666,-0.43753572106885424,-8.630095438977865,9.999999849251545,6.986290291434983,8.320137603167986
2024-01-31,0.07415670927444706,-0.3759739135636708,-7.977693773302739,9.999999999999998,8.207497156693249,9.725777895746834
2024-02-01,0.03482955943639645,-0.377150384244969,-7.9116439881578335,9.9999999999999,8.467466030126031,9.960366082534968
2024-02-02,-0.03678264632494495,-0.2463162821696398,-7.714977003656792,9.999999997488025,8.800471373409101,10.472826789803253
2024-02-05,0.04021889343543289,-0.2979911696970723,-7.819896094311558,9.999999999881416,8.819988169796225,10.37356479280546
2024-02-06,-0.05066168201627642,-0.29768847664373427,-7.506254822449672,9.999999993560728,9.893365528938714,11.370100272157554
2024-02-07,0.004215420561614737,-0.3588197490803152,-7.76740594212135,9.999999994231128,9.18153192124121,10.560170821477227
2024-02-08,0.07252457097101712,-0.37598322318824995,-7.970928117665678,9.999999999865018,8.763451824761722,10.124680309791811
2024-02-09,0.11080975005587501,-0.4212859287401392,-7.927521978915912,9.99996474572449,8.978175253478687,10.253135028241342
2024-02-12,0.05587836779536102,-0.33729721276187946,-7.895782581038012,9.99999999816973,8.993569795797878,10.396587855358735
2024-02-13,0.17626804027005624,-0.4764648031041058,-8.376100484315682,9.999999999001506,7.86464344563211,9.051440856469299
2024-02-14,0.029362494782616357,-0.3311428658091014,-7.771703703092692,9.99999999809613,9.325063075999989,10.673957942808487
2024-02-15,-0.10882274036829848,-0.20345287458874217,-7.431419744148116,9.999930930858287,10.182270066509275,11.719983107327264
2024-02-16,0.08730905276684689,-0.4307594899133212,-7.965039839142304,9.999999999999998,8.679784408629443,9.994998254440466
2024-02-19,0.08682677196538709,-0.38409642348291173,-8.04958496407479,9.999999999997913,8.49978546059159,9.849318330024245
2024-02-20,0.039472174872631,-0.3430112425274382,-7.865393468935772,9.999999993262604,8.77223575208127,10.223466987829708
2024-02-21,0.20638202553421564,-0.5021126660069741,-8.548072068714465,9.999999999999996,7.245121561562641,8.474079082739884
2024-02-22,0.14213772511517717,-0.5068478107145935,-8.264475952695024,9.999999999999833,7.586748865008892,8.893803725501556
2024-02-23,-0.07531762472746317,-0.34848062301843286,-7.311466417438184,9.999999999499613,9.62919991597658,11.1872657601299
2024-02-26,0.017773340016150954,-0.4010172772790939,-7.847734476732663,9.999999999988143,8.500284796016658,10.0029195370642
2024-02-27,0.08656348302690445,-0.44427466676426136,-8.047962991073627,9.999999999999998,8.12500091406016,9.554263832713275
2024-02-28,-0.01422021918629733,-0.34645874690229334,-7.560836126927419,9.999999999987061,9.414395349752773,10.89729441212666
2024-02-29,-0.1818974065183489,-0.2281275903960479,-7.029909404358634,9.99999145029302,11.135818069846321,12.591836262406952
2024-03-01,-0.1584622184677885,-0.2734469888934332,-7.002536899632252,9.99999729455086,11.678042259162096,12.879000897148831
2024-03-04,-0.03545274362273198,-0.36385969402433654,-7.375283615918096,9.999988367250271,10.488281240694704,11.726588956717084
2024-03-05,-0.09318026582589967,-0.28464947505638,-7.370944059922149,9.999999999469013,10.118011324072329,11.59395963826651
2024-03-06,-0.012320782864096613,-0.38009808204139583,-7.457962692695611,9.999999985675316,9.953826589451042,11.26809462901006
2024-03-07,-0.07938345011434811,-0.30030495713524,-7.320374479413018,9.999999964053613,10.478262217517587,11.825858216517084
2024-03-08,-0.2812907265759463,-0.12830564895638621,-6.703235379647864,9.999999970121454,12.357605017929233,13.770619539224501
2024-03-11,-0.4271027838052153,0.039144794939588126,-6.432733577610007,9.999997972033297,13.405582645033135,14.885065392124284
2024-03-12,-0.3260530761187123,-0.07493291321401323,-6.657599201920363,9.999999927737601,12.037443836515484,13.660427103292912
2024-03-13,-0.13323481754221678,-0.24648829699758246,-7.194990517222931,9.999970194565812,10.266868389831973,11.807691284928053
2024-03-14,0.005702135275454218,-0.3897930339349047,-7.5920149104057,9.999999999998623,9.45564820961529,10.783472146836028
2024-03-15,0.054874847024452875,-0.44855110433267215,-7.6614295059151605,9.99999999958152,9.369482231106408,10.604766020812686
2024-03-18,0.171150648791654,-0.5647578300281204,-8.104199149235253,9.999999999999988,8.156922007148944,9.296037885820358
2024-03-19,0.07451371647093805,-0.453018470320705,-7.887813819870826,9.999999999994689,8.649348737353552,9.9830692779259
2024-03-20,0.1313650366650951,-0.4971445800015757,-8.136892051478858,9.999929678042875,7.88570969488472,9.176741071792732
2024-03-21,0.09376681106840147,-0.40676707356081176,-8.143238206046275,9.999999999988908,7.889480180621212,9.307939194118338
2024-03-22,-0.08984622214294904,-0.2536143438301783,-7.522832932715617,9.999999999988546,9.029100634516716,10.698426967359618
2024-03-25,0.07169628839478981,-0.3764944360920213,-8.016771566179536,9.999999999981648,8.199268320262837,9.654511273343218
2024-03-26,0.1857301566210112,-0.4807820924758814,-8.387818618320617,9.999999999911402,7.461720286498906,8.766958092228904
2024-03-27,0.1490944336463654,-0.4594861272106592,-8.20489498768082,9.999980630070374,7.833935426085344,9.22596445649856
2024-03-28,0.03990776915720265,-0.39775303148392854,-7.80260670025476,9.999999950594717,8.904895026576778,10.354729483192651
2024-04-02,0.14430926866864208,-0.434117672903898,-8.17164223925624,9.999999999989734,7.895344774457493,9.257874808063994
2024-04-03,0.14252469374678303,-0.4459127882862615,-8.030850736278245,9.999999999999405,8.010027366554105,9.397064347377816
2024-04-04,0.03662142517115792,-0.3715192181468355,-7.878087372355218,9.999999999999098,8.447536999094215,9.939072895405078
2024-04-05,0.0029964096350579227,-0.321105591244185,-7.727572340288904,9.999999999998963,8.80466118442498,10.359325388060595
2024-04-08,-0.0410716559115644,-0.28588294208550963,-7.6083454097817,9.999999999999998,9.010801935844391,10.650535399942463
2024-04-09,-0.1514542653704236,-0.2034323886718457,-7.229242535111878,9.999999999402553,10.00619992375633,11.702784006227253
2024-04-10,-0.04894702981790667,-0.31588874330173067,-7.533380891516262,9.999999919405562,9.404453686993774,10.953470077166891
2024-04-11,-0.1462968520965399,-0.24349094239538263,-7.07516847713952,9.99998691875702,10.50505650978177,12.088048212659679
2024-04-12,-0.43701506544981644,0.006758317833177047,-6.372099683663925,9.999997737885579,13.166477852476508,14.787716510730698
2024-04-15,-0.2851644707012924,-0.09721876057800226,-6.792413954684965,9.999999863334189,11.411573482309876,13.195209538788157
2024-04-16,0.0034268659129242074,-0.38301833701194005,-7.6155361000227835,9.999999999999954,9.334275167712132,10.78157811778212
2024-04-17,-0.47667827509497984,0.10358420156141913,-6.270045405871269,9.999996345812026,14.537592311552938,15.935771089207774
2024-04-18,-0.1794427763616158,-0.22101053455762443,-7.19400231319819,9.999999912884252,10.266771496131147,11.875356631289959
2024-04-19,-0.14212988267129953,-0.23053616012608946,-7.277503881755241,9.999999999910521,9.59447824897009,11.26058691094772
2024-04-22,-0.21936019788389913,-0.16612949095464852,-7.104488730070309,9.999950341357582,9.988280211286812,11.71554350545072
2024-04-23,-0.3051708286058175,-0.09787441626799391,-6.744705065624082,9.999999901938072,11.566620776771073,13.18392783480393
2024-04-24,-0.1758641895428164,-0.20660341204404584,-7.207440549113658,9.999990429820041,10.403298364818676,11.9724795421584
2024-04-25,-0.488172749190125,0.08112219582898886,-6.420546828078457,9.999999887648306,12.649191212919941,14.433015154760596
2024-04-26,-0.5458691247548203,0.13445190723808204,-6.296256135258437,9.99999266920857,13.624562283278303,15.263219031984516
2024-04-29,-0.6297017806571867,0.23503370363914208,-6.130170550109891,9.999999908066956,13.946926143353936,15.756694302360396
2024-04-30,-0.5537086982941851,-0.5095207979106249,1.3498449326962434,3.991722066482267,0.5000000000000112,17.651429318901258
2024-05-01,-0.5465113857795362,-0.4030857187455225,1.145467154195696,3.988283740920668,0.5124447429099356,17.662594615392116
2024-05-02,-0.5988715336950575,0.22687152431407065,-6.121922249185549,9.999998720025994,14.161084923507882,15.918087242196421
2024-05-03,-0.628057546081326,-0.06666332396646112,0.92250062424157,4.30304267214526,0.8798557230507797,18.00827311044967
2024-05-07,-0.8268863550830621,0.46398511555103233,-5.698495745704176,9.999999849863627,15.632835835749686,17.58993290297018
2024-05-08,-0.40641339002480953,0.04981311648657827,-6.6215349244799855,9.999997180638653,12.355332902531316,14.113799714062072
2024-05-09,-0.7068454530601809,0.19261170704186978,0.7759573704065756,4.5073886217228205,1.2456541446115028,18.205314621622367
2024-05-10,-0.7704324663658284,0.4140677985124705,-5.832904726385529,9.999996434116667,16.307366559807612,17.908175704633734
2024-05-13,-0.26126605631335026,-0.07587624618274107,-7.001193096014489,9.999996866594152,11.081483613188919,12.802636877005218
2024-05-14,-0.4471194948967132,0.11281918319249767,-6.537895916906153,9.999999900853396,12.325570330812239,14.276482233835369
2024-05-15,-0.6088819823899917,0.258887762691181,-6.136713005992055,9.999999660095026,13.988154042949308,15.838319051252808
2024-05-16,-0.48564852943332165,0.1361041697130955,-6.572320810902971,9.999999918954428,11.843291104840365,13.914909669895515
2024-05-17,-0.5654910383739483,0.21650811425658775,-6.3142211440261,9.99999675682346,13.18443320951096,15.154961483276374
2024-05-20,-0.436616974257034,0.11145333125199991,-6.649142164426902,9.999956008862599,11.900180553884663,13.887503408295448
2024-05-21,-0.8293835232792238,0.49116112898148323,-5.708863776211006,9.999999891908955,15.23765484696808,17.358562047876287
2024-05-22,-0.6367291885605462,0.25511948290020975,-5.945770984124693,9.896468209786917,15.351719039023253,16.844844095321605
2024-05-23,-0.5414808487347472,-0.07487546650302794,0.7274731138695537,4.04902693092365,0.7524591431404758,17.914866839709923
2024-05-24,-0.5698884544877241,-0.11477461894797952,0.7964642823460633,4.123643619431053,0.7633982452778578,17.969940037723383
2024-05-28,-0.32377709142556704,-0.040327378847137586,-6.748932120026722,9.999991084335102,12.161498565530334,13.817834462492723
2024-05-29,-0.27721268989203496,-0.06956365338207061,-6.915798227723808,9.999999966773245,11.971730231280453,13.562454588472914
2024-05-30,-0.3507345067082136,-0.0290071430489615,-5.67347693471147,9.130180179974918,14.118547571369248,15.417012314088048
2024-05-31,-0.5481980980698067,0.049564685190305706,0.31695852366541793,3.959779749166522,1.4098805080991856,18.06315345249375
2024-06-03,-0.5389449482243676,0.057453704088363304,0.3826007461676918,3.9794832542523597,1.0443552531339653,18.015880321170137
2024-06-04,-0.5560321061817819,0.07485122340749889,0.44755125509980564,4.002646028505769,1.0883401404061488,17.966511044699004
2024-06-05,-0.5549644102305077,0.06606302635239893,0.4557807836997851,4.003344910033834,1.0467464727249949,17.772605822922205
2024-06-06,-0.6019279458750826,0.08374585615002267,0.4922699261911513,4.148510582893335,1.228954385550243,17.72667324668041
2024-06-07,-0.5648459670859842,0.006418360922479144,0.48766966354887586,4.022936870373259,1.048126295247347,17.702703102886293
2024-06-10,-0.20688201535520184,-0.20471295914572507,-7.026085282757599,9.999997599760656,11.931491604249103,13.131875268454008
2024-06-11,-0.26199566178246,-0.17245970581147116,-4.882313660822563,8.086333139670845,13.0380069955134,14.267483978500422
2024-06-12,-0.5583170821964418,0.05399508782807804,0.34247492606681984,4.055459509266457,1.4889853612197028,17.765600256827884
2024-06-13,-0.5558174417891606,0.057373327118951024,0.47230975643228423,4.059215536338195,1.2933412075280608,18.025838473699476
2024-06-14,-0.5317107382958752,-0.03668028744637735,0.4326662966371903,3.9850112436821528,1.3357035432330127,18.028543003243694
2024-06-17,-0.5351486049644709,0.025351338043819706,0.4153975062231648,4.00780553752579,1.3736547220432829,17.99654267215829
2024-06-18,-0.4743076096431001,-0.013297463707960434,0.3269396475512391,3.8479221932905916,1.5459379844149923,17.83888162685404
2024-06-19,-0.48009406569781726,-0.12619926064303788,0.4872555283534403,3.848228736211933,0.9898698207409802,17.728657621812367
2024-06-20,-0.49537864051048014,-0.21152835868667866,0.6535273555794344,3.8915023864165486,0.7677979862854432,17.53789155031213
2024-06-21,-0.5169249508031899,-0.32501913440944075,0.8607049689853857,3.9455518429499143,0.7317290244649761,17.351335624629556
2024-06-24,-0.539359273406081,-0.17397632708894337,0.7814643591649496,3.9729596639532447,0.8051425883351554,17.327600891937518
2024-06-25,-0.5621294382573901,-0.1531013571566041,0.7957321312132496,3.9898860187430563,0.8023592852110616,17.42304863234814
2024-06-26,-0.5377287751972721,-0.1033351179550703,0.7389904276380461,3.968510717820599,0.8494613540524031,17.616064020815955
2024-06-27,-0.520009291411255,-0.10082431188785433,0.6131953697389732,3.905759891833012,0.922916922454175,17.576586058063164
2024-06-28,-0.5042266514816729,-0.20783027479565458,0.7468617547473763,3.830063680820032,0.8408457743894436,17.5355494604127
2024-07-01,-0.4797666293054866,-0.17694503068218123,0.6197046569095915,3.722559575542684,0.7911409378745967,17.139836532666436
2024-07-02,-0.5236827867243604,-0.1533790608800015,0.7892054997133441,3.905844590225528,0.7924440229655895,17.29274236971922
2024-07-03,-0.5449003564576924,-0.11994431522577144,0.7632615790090904,3.937953339532276,0.7906081183674452,17.328839176946836
2024-07-04,-0.5487850059207061,-0.10546244707339654,0.8314878340603106,3.96996570912438,0.8536204036807116,17.39426170246695
2024-07-05,-0.5810063141943029,-0.16003964845375981,0.9659528978878145,4.018052190615422,0.8934441178932623,17.584935869648838
2024-07-08,-0.5971808695804824,-0.08684853910171987,0.8856610496517076,4.115365596750691,0.9333528000424032,17.528595690250523
2024-07-09,-0.5563161186840188,-0.15951671073412682,0.9122975355784068,4.03625772895754,0.890484314023894,17.541945608255432
2024-07-10,-0.5714509442404746,-0.1282468714680969,0.8784405819208868,4.0535594755881315,0.9274527726614294,17.57441803409797
2024-07-11,-0.5593241636587692,-0.16800199303962268,0.9372591897559827,3.9551013095473833,0.9523344680684165,17.63328878552061
2024-07-12,-0.5349190999060647,-0.2697749190667126,0.9815611493442878,3.8854931744998114,0.8553008193010034,17.499089854463467
2024-07-15,-0.5540450652275836,-0.2079603249199049,0.9482914618640141,3.8979483670167885,0.8688789772177917,17.368946949611466
2024-07-16,-0.44765646914029944,-0.5678314706160734,1.0446090238043821,3.67875003905242,0.6002404300012634,17.259002000800276
2024-07-17,-0.5015898846551371,-0.536432597478762,1.152537110852331,3.7887793379750305,0.6300757160998254,17.261227416418144
2024-07-18,-0.5383526844697777,-0.48091134582964035,1.2003558930776739,3.786549857299942,0.6669404755208249,17.44484881687373
2024-07-19,-0.5122903272379131,-0.47886828501571677,1.0899875315896177,3.7812420822631148,0.6357478442473156,17.299854543795472
2024-07-22,-0.5525696421333157,-0.3650063732454126,1.067958943533362,3.8269336627022543,0.6431697679903766,17.454219590969185
2024-07-23,-0.495734367328005,-0.45266572892305873,1.0656293621201787,3.7988997759975938,0.5345106526918381,17.238647578962645
2024-07-24,-0.5078722879733785,-0.24338041189879564,0.750169630177675,3.7361822973108523,0.6436704656246768,17.173863613784512
2024-07-25,-0.5084765373403349,-0.19603833548007982,0.6604450542203506,3.762922697643364,0.7078181387647536,17.17235727788691
2024-07-26,-0.5650026740115762,-0.12033686178167073,0.7316145953788618,4.004754935014172,0.9332638106804121,17.454098196396533
2024-07-29,-0.6353876897141255,0.14447364196381995,0.4003350517834625,4.1946142306666525,1.718351641167322,17.89776426430227
2024-07-30,-0.5417533696601186,0.05350185276343476,0.382742543733925,3.930330055681872,1.42755734112536,17.808307711453782
2024-07-31,-0.5270930175023432,0.061996607328487004,0.23638700505191884,3.9280510324410587,1.5340323230099655,17.412987087550214
2024-08-01,-0.7124146319653408,0.25722285964235336,0.5347264312196393,4.30577534757355,1.4497304558003883,17.77025849042159
2024-08-02,-0.6226736598564337,0.06626327366447356,0.641366776470323,4.138909852264556,1.173931354970492,17.560191797429017
2024-08-05,-0.6509079755013002,0.16812123244780808,0.33498440563994253,4.213205163589879,1.5281707800732782,17.470252879847283
2024-08-06,-0.6517232953609636,0.20871677053491652,0.4228844323092048,4.250410493670617,1.4893623117886268,17.841605412058993
2024-08-07,-0.5702401708444212,0.17469490473273971,0.32823683718953656,4.1302388177758855,1.6667430077878282,18.01971003244523
2024-08-08,-0.5804744214929359,0.1787541975830338,0.20837864792222136,4.025172905357845,2.1675877527414227,18.063433376632407
2024-08-09,-0.592351312572879,0.10451313304091067,0.4997600030903243,4.136014174444414,1.4313021133356256,18.233980069942586
2024-08-12,-0.5784773265768702,0.16107933496799973,0.3427969584088366,4.190284587894057,1.8478223220929497,18.101762492450856
2024-08-13,-0.6813885075173479,0.2639163497876094,0.396921153383065,4.35408206060483,2.2021561074917577,18.53195339795749
2024-08-14,-0.6660166236211005,0.19642812375793525,0.4615517777251656,4.286377843135959,1.6576340133255147,18.29264728798329
2024-08-15,-0.5705199859412456,0.170555553851568,0.26630378341318045,4.062678489105896,1.9187378066247032,18.33324339650268
2024-08-16,-0.5404042221665435,0.04079971443825596,0.48836968405538234,3.937826479225059,1.1242748913572513,18.099266411802983
2024-08-19,-0.5783060342118804,0.22315457375246509,0.3305688241409268,4.15168690565307,1.766736933836084,18.31841092790464
2024-08-20,-0.9348234916128452,0.6134960012554515,5.4750888260683e-05,4.782339340887135,9.256117177859778,20.79969828578737
2024-08-21,-0.6646907689472179,0.31977582100086255,0.3719579281851143,4.275052127520488,2.2657617491671878,18.851301890877945
2024-08-22,-0.6438756811823911,0.17750806109910325,0.6710473746961992,4.23840545330988,1.3838695664205047,18.557715838113644
2024-08-23,-0.6023888954726795,-0.18131806947267162,1.1611210239634928,4.077517993676222,0.9055374376658187,18.313103870315647
2024-08-27,-0.7040128580806332,0.27805194262931743,0.6485878493674807,4.409203251262215,1.696095114389154,18.748275846850856
2024-08-28,-0.7082957699861367,0.24634550040214,0.7489782186245119,4.427902696349435,1.514709171814722,18.727135432517336
2024-08-29,-0.6702713100121211,0.19625593117650417,0.7627875728579758,4.366690864765118,1.4285322271623453,18.74950917063104
2024-08-30,-0.7784302017365153,0.330062940286639,0.7298634889672649,4.593114101475191,1.7902970016933062,18.86454972754963
2024-09-02,0.07689088678097457,0.7439535796946299,-2.5858481008561904,2.0215679858811604,0.5000000000000001,21.122679226540825
2024-09-03,0.18977727564089852,1.21713625332352,-3.678696560984006,1.6624096121735492,0.5000000000000001,23.147709842672406
2024-09-04,0.412677163147465,1.9399182322909825,-5.6075583268407,1.0243108371937324,0.5000000000000001,30.324079525182928
2024-09-05,0.5927999234891215,2.6713056363220877,-7.354284684765443,0.5502527653184907,0.5000000000000001,49.99999999999999
2024-09-06,-0.5274218405359442,-0.5536816448451368,1.4605101243947796,3.8892108512828143,0.5000000000001944,17.89254194304348
2024-09-09,-0.4491331943646691,-0.6298919598988096,1.4330688126683506,3.7596473720515426,0.5000000000000183,18.01963854983506
2024-09-10,-0.4784586169635742,-0.6125553977807108,1.573457314831087,3.8728525735225494,0.5000000000000178,18.048000324246782
2024-09-11,-0.5041650183008415,-0.6080490320306168,1.5987582142383732,3.9023313898610743,0.5000000000000001,18.54298290378238
2024-09-12,-0.48172503814559187,-0.6104221113253424,1.4997296174410608,3.8981630942067325,0.5000000000000001,18.45377980450588
2024-09-13,-0.47142035682332284,-0.7428238629353419,1.8080698439207998,3.878193715610082,0.5000000000000004,18.31597045490673
2024-09-16,-0.47354616857426285,-0.6787350833648321,1.7743833249690955,3.861958131071837,0.5000000000018274,18.418855929551572
2024-09-17,-0.4925681714866821,-0.630886502495032,1.7907367535661092,3.9357790086396856,0.500000000000019,18.408511727202708
2024-09-18,-0.49036044398425066,-0.5757357605860258,1.6988663360397518,3.9555677157308757,0.5000000000000001,18.213256550195272
2024-09-19,-0.4943411673171384,-0.5628970915271165,1.6804209332813018,3.9065772509984096,0.5000000000000174,18.22473880817624
2024-09-20,-0.453461258429765,-0.7123436517687155,1.8305601229990396,3.8389583306557054,0.5000000000000001,18.270646392579003
2024-09-23,-0.47909107807366696,-0.5389914613327389,1.7218061397340685,3.9292367664623313,0.5000000000007089,18.040135362810968
2024-09-24,-0.44399070896703813,-0.5537031664751978,1.5669375213212609,3.7684417255655913,0.5000000000000001,18.01220166480121
2024-09-25,-0.45752091536414063,-0.49892102586147674,1.5476677376068213,3.7952356051853546,0.5000000000005033,17.97908471714351
2024-09-26,-0.45069650611620793,-0.42599207173882825,1.3109863786343214,3.738741785326069,0.5000000000000001,17.851377224922352
2024-09-27,-0.406091990597899,-0.5916516136592367,1.493094244368349,3.692001076063754,0.5000000000000663,17.917521647749346
2024-09-30,-0.42057685257517985,-0.4094760903772848,1.352941911082625,3.7701152689946333,0.5000000000000001,17.868149747917666
2024-10-01,-0.4228791914031714,-0.3201923170578754,1.250641887577837,3.751184926961245,0.5000000000000001,18.138178663305894
2024-10-02,-0.3779122650971737,-0.30132696763319655,1.0460935079778466,3.6201739873024237,0.5000000000000001,18.24115072306608
2024-10-03,-0.4204971313539239,-0.23080839795688426,1.078634306459226,3.6924504675817698,0.5000000000000132,18.111862479093308
2024-10-04,-1.226518049236854,0.9857961511965454,-0.11281848595734442,5.7509088079634525,8.476881245300964,20.861619056202496
2024-10-07,-0.41776278559853525,-0.1243635014128496,0.8685069475384756,3.673724321517939,0.5000000000000001,17.55965800305565
2024-10-08,-0.3712203001203699,-0.1552614482204109,0.7512482324353146,3.556324575613501,0.5000000000000129,17.702112655848325
2024-10-09,-0.4375690043157074,-0.16223751796248412,0.9173132367937138,3.7334374030538835,0.5000000000000003,17.674661763199502
2024-10-10,-0.3962593146347902,-0.2297391751718769,0.9399715800178987,3.629105783056957,0.5000000000000001,17.512536824309628
2024-10-11,-0.39310178114393063,-0.34693617024089396,1.130247531643408,3.609870551346387,0.5000000000024006,17.407120684609517
2024-10-14,-0.3975667885909511,-0.2160484082542429,0.8290832514413106,3.6043272562185487,0.5000000000000002,17.259776635341545
2024-10-15,-0.39444400497858956,-0.22467831963334214,0.7852401996509082,3.575029358173161,0.5000000000000169,17.062799299573175
